datetime,temp_c,humidity,wind_speed,energy_mw
2016-10-21 00:00:00,4.85,65.5,8.9,26567.0
2016-10-21 01:00:00,5.38,67.5,2.48,24798.0
2016-10-21 02:00:00,2.37,60.6,8.33,23586.0
2016-10-21 03:00:00,5.26,64.1,1.1,22973.0
2016-10-21 04:00:00,3.53,72.4,6.55,22647.0
2016-10-21 05:00:00,6.83,78.9,12.98,23013.0
2016-10-21 06:00:00,3.3,66.9,3.11,24660.0
2016-10-21 07:00:00,6.0,57.9,4.12,27339.0
2016-10-21 08:00:00,10.65,61.6,8.87,29389.0
2016-10-21 09:00:00,8.9,71.5,19.54,30543.0
2016-10-21 10:00:00,10.27,62.5,0.84,31313.0
2016-10-21 11:00:00,8.29,63.5,4.55,31676.0
2016-10-21 12:00:00,10.71,54.9,4.98,32221.0
2016-10-21 13:00:00,10.79,60.8,6.46,32691.0
2016-10-21 14:00:00,12.18,66.7,4.84,32975.0
2016-10-21 15:00:00,18.52,53.0,13.72,32746.0
2016-10-21 16:00:00,14.28,57.3,12.34,32657.0
2016-10-21 17:00:00,12.86,62.0,19.23,32454.0
2016-10-21 18:00:00,10.46,53.2,9.21,32185.0
2016-10-21 19:00:00,9.32,72.1,1.79,32173.0
2016-10-21 20:00:00,10.01,51.8,18.81,31526.0
2016-10-21 21:00:00,10.12,61.6,18.54,30133.0
2016-10-21 22:00:00,7.9,62.6,3.03,28668.0
2016-10-21 23:00:00,5.0,71.1,13.37,26369.0
2016-10-22 00:00:00,6.03,61.6,5.96,23984.0
2016-10-22 01:00:00,6.84,79.5,6.65,22547.0
2016-10-22 02:00:00,7.7,51.5,4.55,21332.0
2016-10-22 03:00:00,7.24,65.5,8.24,20657.0
2016-10-22 04:00:00,3.61,72.4,13.93,20264.0
2016-10-22 05:00:00,-1.58,74.1,1.38,20214.0
2016-10-22 06:00:00,2.65,61.9,5.51,20691.0
2016-10-22 07:00:00,3.4,69.4,5.26,21788.0
2016-10-22 08:00:00,7.91,65.4,10.66,23140.0
2016-10-22 09:00:00,5.91,52.5,8.78,24490.0
2016-10-22 10:00:00,7.74,72.3,2.19,25740.0
2016-10-22 11:00:00,9.55,59.9,6.79,26266.0
2016-10-22 12:00:00,19.21,59.8,10.26,26217.0
2016-10-22 13:00:00,15.85,63.2,5.31,25880.0
2016-10-22 14:00:00,11.4,70.6,7.48,25492.0
2016-10-22 15:00:00,17.08,74.8,11.45,25174.0
2016-10-22 16:00:00,12.66,67.6,10.6,25071.0
2016-10-22 17:00:00,10.11,73.4,4.37,25249.0
2016-10-22 18:00:00,12.42,72.4,5.06,25828.0
2016-10-22 19:00:00,8.11,74.3,7.83,27192.0
2016-10-22 20:00:00,4.61,62.6,3.58,27662.0
2016-10-22 21:00:00,3.29,69.6,4.46,27145.0
2016-10-22 22:00:00,10.25,59.4,5.16,26298.0
2016-10-22 23:00:00,6.1,59.3,2.01,25058.0
2016-10-23 00:00:00,2.75,67.5,2.24,23572.0
2016-10-23 01:00:00,5.75,58.2,6.84,22239.0
2016-10-23 02:00:00,0.72,73.7,2.95,21319.0
2016-10-23 03:00:00,1.58,66.9,5.46,20777.0
2016-10-23 04:00:00,5.55,70.5,19.1,20519.0
2016-10-23 05:00:00,9.54,64.9,4.61,20562.0
2016-10-23 06:00:00,2.12,75.5,5.64,21029.0
2016-10-23 07:00:00,3.53,65.4,6.49,21979.0
2016-10-23 08:00:00,6.79,68.5,5.12,22813.0
2016-10-23 09:00:00,9.89,59.9,3.48,23838.0
2016-10-23 10:00:00,10.13,66.0,2.58,24325.0
2016-10-23 11:00:00,9.14,64.2,7.57,24364.0
2016-10-23 12:00:00,10.74,64.6,8.69,24434.0
2016-10-23 13:00:00,12.31,48.8,6.88,24400.0
2016-10-23 14:00:00,16.52,49.4,3.48,24325.0
2016-10-23 15:00:00,14.51,58.5,6.17,24111.0
2016-10-23 16:00:00,10.09,68.5,3.81,24146.0
2016-10-23 17:00:00,7.97,66.6,10.15,24735.0
2016-10-23 18:00:00,12.74,70.2,9.02,25577.0
2016-10-23 19:00:00,7.13,66.5,2.28,27341.0
2016-10-23 20:00:00,10.37,72.5,2.33,28063.0
2016-10-23 21:00:00,10.16,63.4,3.76,27494.0
2016-10-23 22:00:00,9.86,47.7,15.51,26097.0
2016-10-23 23:00:00,3.56,72.6,5.75,24392.0
2016-10-24 00:00:00,7.33,62.2,5.07,22700.0
2016-10-24 01:00:00,7.4,49.6,2.53,21433.0
2016-10-24 02:00:00,3.65,75.5,3.86,20715.0
2016-10-24 03:00:00,1.88,66.0,6.57,20404.0
2016-10-24 04:00:00,4.23,63.6,1.87,20380.0
2016-10-24 05:00:00,4.9,78.5,7.18,20964.0
2016-10-24 06:00:00,7.66,64.0,0.77,22929.0
2016-10-24 07:00:00,6.3,79.2,7.36,26197.0
2016-10-24 08:00:00,7.86,60.6,2.59,28152.0
2016-10-24 09:00:00,9.83,78.4,3.99,28208.0
2016-10-24 10:00:00,8.74,72.2,12.81,28078.0
2016-10-24 11:00:00,10.42,51.7,6.45,28103.0
2016-10-24 12:00:00,8.75,57.8,0.47,28172.0
2016-10-24 13:00:00,11.63,61.0,13.18,28181.0
2016-10-24 14:00:00,11.48,61.2,8.79,28000.0
2016-10-24 15:00:00,11.82,64.4,7.24,27893.0
2016-10-24 16:00:00,9.22,60.6,9.96,27812.0
2016-10-24 17:00:00,11.51,67.0,6.08,28145.0
2016-10-24 18:00:00,9.25,73.1,2.29,28777.0
2016-10-24 19:00:00,9.89,61.9,9.84,30253.0
2016-10-24 20:00:00,9.39,77.0,5.99,30648.0
2016-10-24 21:00:00,12.5,65.7,13.45,29808.0
2016-10-24 22:00:00,5.64,66.7,7.13,28214.0
2016-10-24 23:00:00,4.23,69.5,4.23,25954.0
2016-10-25 00:00:00,4.66,70.7,10.38,23894.0
2016-10-25 01:00:00,2.13,71.9,3.72,22477.0
2016-10-25 02:00:00,-1.21,81.6,3.6,21712.0
2016-10-25 03:00:00,3.14,86.4,4.2,21343.0
2016-10-25 04:00:00,3.8,60.5,3.14,21372.0
2016-10-25 05:00:00,4.86,64.7,14.19,22065.0
2016-10-25 06:00:00,4.49,55.8,7.28,24024.0
2016-10-25 07:00:00,4.08,64.3,4.84,27507.0
2016-10-25 08:00:00,7.71,65.0,10.21,29394.0
2016-10-25 09:00:00,6.82,55.8,2.64,29258.0
2016-10-25 10:00:00,7.61,73.0,6.48,28842.0
2016-10-25 11:00:00,11.47,68.2,13.88,28715.0
2016-10-25 12:00:00,10.48,64.5,3.12,28743.0
2016-10-25 13:00:00,14.71,42.1,2.1,28588.0
2016-10-25 14:00:00,9.21,57.0,10.24,28404.0
2016-10-25 15:00:00,16.37,51.9,4.92,28095.0
2016-10-25 16:00:00,13.02,60.6,2.61,28018.0
2016-10-25 17:00:00,8.79,69.2,5.55,28435.0
2016-10-25 18:00:00,10.21,65.2,3.94,29244.0
2016-10-25 19:00:00,8.49,67.8,10.4,30993.0
2016-10-25 20:00:00,10.4,54.5,6.19,31423.0
2016-10-25 21:00:00,6.49,74.8,4.9,30774.0
2016-10-25 22:00:00,4.79,71.2,4.04,29401.0
2016-10-25 23:00:00,7.16,57.4,7.99,27229.0
2016-10-26 00:00:00,4.49,72.1,3.63,25257.0
2016-10-26 01:00:00,-1.15,73.6,5.08,23870.0
2016-10-26 02:00:00,6.8,63.4,0.74,23180.0
2016-10-26 03:00:00,3.37,75.2,7.94,23007.0
2016-10-26 04:00:00,3.53,65.1,5.54,23095.0
2016-10-26 05:00:00,6.79,65.4,4.67,23948.0
2016-10-26 06:00:00,6.34,64.2,11.64,26195.0
2016-10-26 07:00:00,11.32,74.9,9.7,29879.0
2016-10-26 08:00:00,5.11,63.1,2.63,31792.0
2016-10-26 09:00:00,9.78,67.0,5.07,31363.0
2016-10-26 10:00:00,7.21,70.1,8.62,30395.0
2016-10-26 11:00:00,10.81,53.7,5.25,29673.0
2016-10-26 12:00:00,13.34,50.5,8.28,29071.0
2016-10-26 13:00:00,10.02,55.6,11.73,28592.0
2016-10-26 14:00:00,17.74,59.4,2.72,28375.0
2016-10-26 15:00:00,13.33,47.7,2.39,28092.0
2016-10-26 16:00:00,10.83,68.0,13.82,28077.0
2016-10-26 17:00:00,4.25,72.8,3.69,28710.0
2016-10-26 18:00:00,10.81,77.2,10.78,29851.0
2016-10-26 19:00:00,13.57,61.6,3.88,31689.0
2016-10-26 20:00:00,9.78,76.6,1.82,31907.0
2016-10-26 21:00:00,9.51,69.0,4.43,31178.0
2016-10-26 22:00:00,6.42,64.4,4.62,29658.0
2016-10-26 23:00:00,5.63,57.4,0.26,27297.0
2016-10-27 00:00:00,4.73,62.3,5.8,25197.0
2016-10-27 01:00:00,3.16,75.6,2.11,23757.0
2016-10-27 02:00:00,3.61,67.8,8.38,22969.0
2016-10-27 03:00:00,3.42,71.3,2.42,22552.0
2016-10-27 04:00:00,5.11,79.7,7.96,22545.0
2016-10-27 05:00:00,3.96,50.9,0.97,23158.0
2016-10-27 06:00:00,7.36,66.0,6.43,25122.0
2016-10-27 07:00:00,11.0,59.0,2.4,28536.0
2016-10-27 08:00:00,5.61,70.2,5.18,30652.0
2016-10-27 09:00:00,11.94,63.5,3.23,30822.0
2016-10-27 10:00:00,10.33,56.8,1.22,30985.0
2016-10-27 11:00:00,8.32,57.6,10.95,31168.0
2016-10-27 12:00:00,14.07,56.4,3.39,31050.0
2016-10-27 13:00:00,12.72,63.8,9.72,30924.0
2016-10-27 14:00:00,13.4,66.1,2.01,30908.0
2016-10-27 15:00:00,5.88,75.9,12.21,30710.0
2016-10-27 16:00:00,13.16,63.2,9.47,30717.0
2016-10-27 17:00:00,10.97,61.7,2.18,31141.0
2016-10-27 18:00:00,11.52,61.6,4.18,31758.0
2016-10-27 19:00:00,11.21,70.8,9.68,32356.0
2016-10-27 20:00:00,9.75,70.2,7.46,31967.0
2016-10-27 21:00:00,8.86,71.1,1.53,31091.0
2016-10-27 22:00:00,8.61,69.6,3.69,29444.0
2016-10-27 23:00:00,4.99,68.2,7.95,27139.0
2016-10-28 00:00:00,9.04,62.8,1.13,24968.0
2016-10-28 01:00:00,5.58,72.1,16.06,23321.0
2016-10-28 02:00:00,1.78,68.9,4.21,22441.0
2016-10-28 03:00:00,4.37,63.4,2.31,22011.0
2016-10-28 04:00:00,1.03,74.0,7.83,21969.0
2016-10-28 05:00:00,6.03,72.2,5.99,22574.0
2016-10-28 06:00:00,2.12,67.1,8.69,24498.0
2016-10-28 07:00:00,5.08,75.7,4.17,27905.0
2016-10-28 08:00:00,5.71,59.3,0.68,29776.0
2016-10-28 09:00:00,9.55,58.0,5.02,29729.0
2016-10-28 10:00:00,6.6,77.2,7.67,29456.0
2016-10-28 11:00:00,10.56,50.5,5.98,29374.0
2016-10-28 12:00:00,6.95,73.8,11.83,29067.0
2016-10-28 13:00:00,13.6,60.0,5.0,28506.0
2016-10-28 14:00:00,11.27,58.5,5.67,28207.0
2016-10-28 15:00:00,10.5,70.4,1.2,27784.0
2016-10-28 16:00:00,11.88,64.4,5.27,27671.0
2016-10-28 17:00:00,11.67,53.9,1.37,28058.0
2016-10-28 18:00:00,9.09,71.4,7.87,28757.0
2016-10-28 19:00:00,13.5,71.3,3.05,30142.0
2016-10-28 20:00:00,11.19,51.6,14.5,30252.0
2016-10-28 21:00:00,3.43,53.9,4.88,29665.0
2016-10-28 22:00:00,6.65,62.4,1.75,28667.0
2016-10-28 23:00:00,4.86,59.5,5.76,27157.0
2016-10-29 00:00:00,-2.3,76.1,2.97,25501.0
2016-10-29 01:00:00,4.25,63.0,2.92,24091.0
2016-10-29 02:00:00,1.53,59.5,9.71,23230.0
2016-10-29 03:00:00,2.99,76.3,2.4,22827.0
2016-10-29 04:00:00,4.39,84.3,10.03,22738.0
2016-10-29 05:00:00,5.71,66.5,3.42,22915.0
2016-10-29 06:00:00,5.29,79.8,2.72,23723.0
2016-10-29 07:00:00,-0.22,59.3,6.08,25108.0
2016-10-29 08:00:00,6.26,78.0,12.95,26403.0
2016-10-29 09:00:00,2.91,72.7,2.32,27195.0
2016-10-29 10:00:00,5.7,71.9,12.0,27400.0
2016-10-29 11:00:00,14.11,47.3,8.91,26870.0
2016-10-29 12:00:00,10.49,60.5,2.59,26179.0
2016-10-29 13:00:00,6.38,79.3,4.35,25519.0
2016-10-29 14:00:00,10.75,60.5,11.31,24952.0
2016-10-29 15:00:00,16.78,49.1,2.23,24793.0
2016-10-29 16:00:00,9.87,60.1,4.22,24860.0
2016-10-29 17:00:00,5.77,74.1,4.2,25324.0
2016-10-29 18:00:00,9.94,77.1,1.13,26009.0
2016-10-29 19:00:00,14.85,54.3,4.86,27478.0
2016-10-29 20:00:00,7.21,73.4,5.63,27586.0
2016-10-29 21:00:00,11.22,57.4,4.22,26928.0
2016-10-29 22:00:00,6.23,71.2,7.02,25975.0
2016-10-29 23:00:00,11.38,69.4,8.05,24609.0
2016-10-30 00:00:00,3.92,54.3,0.87,23094.0
2016-10-30 01:00:00,3.15,84.4,3.92,21716.0
2016-10-30 02:00:00,4.84,62.8,5.37,20774.0
2016-10-30 03:00:00,1.58,71.7,8.03,20232.0
2016-10-30 04:00:00,2.32,72.2,0.86,19900.0
2016-10-30 05:00:00,3.36,77.7,12.87,19872.0
2016-10-30 06:00:00,8.62,60.5,5.41,20175.0
2016-10-30 07:00:00,0.49,63.7,9.08,20952.0
2016-10-30 08:00:00,3.16,63.5,0.95,21796.0
2016-10-30 09:00:00,11.17,64.5,5.93,22817.0
2016-10-30 10:00:00,8.39,55.6,3.33,23826.0
2016-10-30 11:00:00,6.46,66.9,3.52,24409.0
2016-10-30 12:00:00,11.31,57.1,2.45,24871.0
2016-10-30 13:00:00,10.41,68.5,6.82,25186.0
2016-10-30 14:00:00,9.55,53.9,1.57,25484.0
2016-10-30 15:00:00,8.81,61.6,4.45,25783.0
2016-10-30 16:00:00,10.09,59.1,10.36,26206.0
2016-10-30 17:00:00,5.05,80.1,6.69,26974.0
2016-10-30 18:00:00,8.59,59.2,8.35,27911.0
2016-10-30 19:00:00,11.71,75.5,9.36,29182.0
2016-10-30 20:00:00,9.82,50.0,6.01,29025.0
2016-10-30 21:00:00,6.06,67.9,1.29,28254.0
2016-10-30 22:00:00,2.67,55.2,2.6,26760.0
2016-10-30 23:00:00,3.79,73.9,3.22,24964.0
2016-10-31 00:00:00,-1.7,77.2,17.7,23134.0
2016-10-31 01:00:00,4.54,62.9,1.68,21680.0
2016-10-31 02:00:00,4.4,81.2,4.86,20674.0
2016-10-31 03:00:00,4.88,73.2,2.73,20240.0
2016-10-31 04:00:00,5.66,71.9,3.06,20176.0
2016-10-31 05:00:00,5.49,59.7,1.78,20757.0
2016-10-31 06:00:00,4.29,77.4,6.57,22684.0
2016-10-31 07:00:00,3.68,87.4,5.66,26083.0
2016-10-31 08:00:00,4.52,51.6,9.41,28290.0
2016-10-31 09:00:00,6.75,56.7,10.09,28430.0
2016-10-31 10:00:00,9.85,66.7,8.33,28342.0
2016-10-31 11:00:00,6.54,63.4,7.26,28192.0
2016-10-31 12:00:00,10.39,59.6,1.75,27954.0
2016-10-31 13:00:00,7.85,60.6,2.5,27670.0
2016-10-31 14:00:00,11.94,61.2,3.89,27580.0
2016-10-31 15:00:00,9.17,51.9,5.25,27461.0
2016-10-31 16:00:00,15.53,63.3,6.93,27555.0
2016-10-31 17:00:00,9.59,62.7,0.88,28014.0
2016-10-31 18:00:00,10.29,60.7,4.01,28681.0
2016-10-31 19:00:00,5.74,63.9,4.06,29780.0
2016-10-31 20:00:00,9.25,63.7,7.08,29742.0
2016-10-31 21:00:00,9.51,70.4,6.67,29576.0
2016-10-31 22:00:00,3.8,61.4,2.62,28630.0
2016-10-31 23:00:00,4.71,51.2,0.68,26686.0
2016-11-01 00:00:00,1.58,63.0,6.89,24745.0
2016-11-01 01:00:00,2.84,64.1,8.31,23452.0
2016-11-01 02:00:00,5.22,54.4,2.39,22841.0
2016-11-01 03:00:00,7.87,63.0,4.72,22583.0
2016-11-01 04:00:00,4.82,72.6,0.19,22682.0
2016-11-01 05:00:00,0.25,65.5,2.88,23473.0
2016-11-01 06:00:00,3.75,68.9,2.04,25572.0
2016-11-01 07:00:00,6.7,81.9,2.24,29159.0
2016-11-01 08:00:00,-1.9,64.1,2.16,31130.0
2016-11-01 09:00:00,7.63,55.0,6.63,30869.0
2016-11-01 10:00:00,8.32,52.7,5.31,30277.0
2016-11-01 11:00:00,14.18,56.2,8.77,29776.0
2016-11-01 12:00:00,9.68,65.6,4.18,29263.0
2016-11-01 13:00:00,14.02,63.1,0.61,28903.0
2016-11-01 14:00:00,10.08,50.6,5.36,28800.0
2016-11-01 15:00:00,12.52,67.2,13.57,28626.0
2016-11-01 16:00:00,11.56,61.5,4.62,28652.0
2016-11-01 17:00:00,14.58,64.9,6.13,29096.0
2016-11-01 18:00:00,13.19,72.2,4.82,30029.0
2016-11-01 19:00:00,7.72,77.5,7.61,31574.0
2016-11-01 20:00:00,4.04,80.0,4.31,31448.0
2016-11-01 21:00:00,9.05,68.2,4.55,30556.0
2016-11-01 22:00:00,10.11,64.1,6.84,28875.0
2016-11-01 23:00:00,1.03,72.0,13.56,26581.0
2016-11-02 00:00:00,8.28,63.4,9.34,24454.0
2016-11-02 01:00:00,1.15,83.8,2.59,22988.0
2016-11-02 02:00:00,6.29,62.7,5.62,22078.0
2016-11-02 03:00:00,2.61,73.7,5.18,21671.0
2016-11-02 04:00:00,6.03,58.6,5.65,21631.0
2016-11-02 05:00:00,4.3,61.6,4.35,22275.0
2016-11-02 06:00:00,6.59,72.5,7.12,24208.0
2016-11-02 07:00:00,3.87,78.8,4.38,27635.0
2016-11-02 08:00:00,2.27,53.4,5.65,29524.0
2016-11-02 09:00:00,9.44,73.1,6.88,29306.0
2016-11-02 10:00:00,10.55,67.9,7.08,28987.0
2016-11-02 11:00:00,7.74,52.5,8.09,28732.0
2016-11-02 12:00:00,10.62,57.9,3.17,28539.0
2016-11-02 13:00:00,8.79,55.3,4.54,28409.0
2016-11-02 14:00:00,7.05,51.5,4.79,28534.0
2016-11-02 15:00:00,11.64,79.3,4.4,28693.0
2016-11-02 16:00:00,12.19,71.6,1.21,28790.0
2016-11-02 17:00:00,9.23,49.6,13.45,29195.0
2016-11-02 18:00:00,12.81,61.7,0.37,29802.0
2016-11-02 19:00:00,6.72,67.6,2.83,31221.0
2016-11-02 20:00:00,10.8,54.7,3.46,31143.0
2016-11-02 21:00:00,3.93,65.7,5.48,30142.0
2016-11-02 22:00:00,6.86,77.3,6.95,28495.0
2016-11-02 23:00:00,4.98,69.7,16.85,26174.0
2016-11-03 00:00:00,6.22,63.2,3.31,24163.0
2016-11-03 01:00:00,4.14,71.4,0.79,22627.0
2016-11-03 02:00:00,3.79,69.7,12.8,21639.0
2016-11-03 03:00:00,2.52,75.1,7.27,21054.0
2016-11-03 04:00:00,4.11,69.8,1.87,20908.0
2016-11-03 05:00:00,-0.01,88.8,1.23,21464.0
2016-11-03 06:00:00,-2.15,79.1,4.19,23229.0
2016-11-03 07:00:00,9.53,71.5,2.57,26509.0
2016-11-03 08:00:00,1.36,78.3,5.73,28633.0
2016-11-03 09:00:00,11.06,65.1,3.45,28855.0
2016-11-03 10:00:00,5.81,67.8,5.44,29075.0
2016-11-03 11:00:00,12.32,67.4,8.02,29503.0
2016-11-03 12:00:00,12.93,50.8,4.15,29674.0
2016-11-03 13:00:00,9.74,69.7,17.15,29748.0
2016-11-03 14:00:00,10.16,64.0,5.16,29839.0
2016-11-03 15:00:00,8.87,64.0,3.56,29581.0
2016-11-03 16:00:00,10.53,70.5,15.25,29442.0
2016-11-03 17:00:00,10.87,62.7,14.13,29644.0
2016-11-03 18:00:00,14.76,47.3,0.22,30188.0
2016-11-03 19:00:00,4.05,77.3,0.9,31408.0
2016-11-03 20:00:00,7.24,67.3,1.13,31087.0
2016-11-03 21:00:00,8.44,65.1,2.56,30013.0
2016-11-03 22:00:00,2.29,52.9,3.16,28363.0
2016-11-03 23:00:00,7.5,75.9,9.46,26071.0
2016-11-04 00:00:00,6.8,55.1,7.39,23940.0
2016-11-04 01:00:00,5.09,65.0,6.66,22359.0
2016-11-04 02:00:00,1.54,61.3,9.96,21466.0
2016-11-04 03:00:00,4.64,62.1,3.14,20989.0
2016-11-04 04:00:00,2.22,71.3,7.49,20891.0
2016-11-04 05:00:00,2.01,77.6,4.6,21387.0
2016-11-04 06:00:00,5.62,58.3,1.29,23114.0
2016-11-04 07:00:00,3.21,66.1,3.62,26378.0
2016-11-04 08:00:00,7.74,63.9,5.42,28549.0
2016-11-04 09:00:00,8.74,64.3,2.14,28677.0
2016-11-04 10:00:00,10.25,61.9,12.9,28402.0
2016-11-04 11:00:00,6.59,66.6,5.45,28233.0
2016-11-04 12:00:00,10.75,68.6,3.27,27960.0
2016-11-04 13:00:00,9.19,46.7,7.65,27585.0
2016-11-04 14:00:00,15.61,54.5,7.12,27433.0
2016-11-04 15:00:00,7.16,67.9,6.12,27285.0
2016-11-04 16:00:00,10.68,68.4,3.62,27214.0
2016-11-04 17:00:00,9.7,71.6,6.61,27548.0
2016-11-04 18:00:00,9.36,59.4,3.97,28079.0
2016-11-04 19:00:00,5.25,69.3,4.16,29386.0
2016-11-04 20:00:00,5.6,55.0,4.95,29195.0
2016-11-04 21:00:00,2.98,73.4,7.18,28583.0
2016-11-04 22:00:00,1.84,78.7,2.27,27635.0
2016-11-04 23:00:00,3.59,75.1,2.79,26121.0
2016-11-05 00:00:00,9.29,66.4,12.69,24512.0
2016-11-05 01:00:00,5.02,70.8,3.5,23104.0
2016-11-05 02:00:00,0.81,64.1,12.06,22403.0
2016-11-05 03:00:00,1.92,68.9,5.11,21997.0
2016-11-05 04:00:00,-0.47,90.6,7.6,21919.0
2016-11-05 05:00:00,-3.8,84.5,1.59,22152.0
2016-11-05 06:00:00,3.57,65.9,4.72,23015.0
2016-11-05 07:00:00,3.75,62.5,5.69,24415.0
2016-11-05 08:00:00,4.8,76.5,17.09,25909.0
2016-11-05 09:00:00,5.2,64.8,5.51,26900.0
2016-11-05 10:00:00,6.1,58.0,5.06,26906.0
2016-11-05 11:00:00,9.54,46.7,7.0,26504.0
2016-11-05 12:00:00,6.36,72.0,2.04,25870.0
2016-11-05 13:00:00,9.97,60.2,9.29,25322.0
2016-11-05 14:00:00,5.82,64.0,0.83,24773.0
2016-11-05 15:00:00,15.06,57.7,5.93,24499.0
2016-11-05 16:00:00,12.05,56.2,4.68,24526.0
2016-11-05 17:00:00,8.11,66.0,1.09,24944.0
2016-11-05 18:00:00,8.24,68.4,4.45,25753.0
2016-11-05 19:00:00,10.26,62.5,6.49,27431.0
2016-11-05 20:00:00,9.65,58.0,3.49,27473.0
2016-11-05 21:00:00,4.91,62.2,3.9,26953.0
2016-11-05 22:00:00,3.86,66.2,5.51,26151.0
2016-11-05 23:00:00,2.77,79.4,2.74,24957.0
2016-11-06 00:00:00,5.13,77.3,2.13,23533.0
2016-11-06 01:00:00,1.99,67.4,7.81,22259.0
2016-11-06 02:00:00,3.62,70.3,2.95,20795.0
2016-11-06 03:00:00,3.12,69.5,3.95,20609.0
2016-11-06 04:00:00,1.23,56.5,13.1,20623.0
2016-11-06 05:00:00,-0.62,72.0,4.97,20805.0
2016-11-06 06:00:00,5.94,67.0,3.69,21480.0
2016-11-06 07:00:00,4.48,67.7,10.09,22468.0
2016-11-06 08:00:00,5.59,67.6,3.58,23384.0
2016-11-06 09:00:00,6.09,54.2,3.36,24201.0
2016-11-06 10:00:00,4.07,76.2,1.11,24433.0
2016-11-06 11:00:00,7.13,70.8,6.96,24294.0
2016-11-06 12:00:00,9.63,51.4,13.32,24228.0
2016-11-06 13:00:00,8.28,65.8,4.45,24282.0
2016-11-06 14:00:00,10.93,50.5,6.51,24297.0
2016-11-06 15:00:00,9.81,72.6,3.93,24344.0
2016-11-06 16:00:00,6.55,66.2,5.9,24768.0
2016-11-06 17:00:00,4.99,76.1,11.91,26031.0
2016-11-06 18:00:00,9.97,61.3,2.9,28445.0
2016-11-06 19:00:00,6.14,68.8,13.58,28846.0
2016-11-06 20:00:00,6.43,75.6,4.19,28427.0
2016-11-06 21:00:00,4.04,68.3,5.44,27712.0
2016-11-06 22:00:00,7.68,61.5,7.93,26426.0
2016-11-06 23:00:00,0.74,67.9,9.15,24805.0
2016-11-07 00:00:00,5.45,60.3,9.51,23412.0
2016-11-07 01:00:00,-0.99,75.7,2.56,22496.0
2016-11-07 02:00:00,3.55,68.1,5.18,22131.0
2016-11-07 03:00:00,1.59,67.8,3.02,22090.0
2016-11-07 04:00:00,2.35,67.6,4.96,22403.0
2016-11-07 05:00:00,3.24,53.3,6.38,23471.0
2016-11-07 06:00:00,2.72,84.9,8.48,25866.0
2016-11-07 07:00:00,5.7,66.3,8.7,29240.0
2016-11-07 08:00:00,3.89,69.1,1.3,30522.0
2016-11-07 09:00:00,2.97,65.3,6.66,30062.0
2016-11-07 10:00:00,5.84,80.8,7.63,29509.0
2016-11-07 11:00:00,6.92,64.5,3.47,29088.0
2016-11-07 12:00:00,9.39,67.8,5.74,28681.0
2016-11-07 13:00:00,6.6,73.9,3.25,28390.0
2016-11-07 14:00:00,12.17,68.3,7.33,28305.0
2016-11-07 15:00:00,13.3,61.5,5.47,28273.0
2016-11-07 16:00:00,9.12,73.1,3.75,28658.0
2016-11-07 17:00:00,10.86,69.6,8.71,29712.0
2016-11-07 18:00:00,14.06,73.3,13.47,32050.0
2016-11-07 19:00:00,8.4,68.5,2.24,32346.0
2016-11-07 20:00:00,3.88,59.2,1.65,31856.0
2016-11-07 21:00:00,5.17,70.4,3.75,31001.0
2016-11-07 22:00:00,3.33,69.6,8.82,29547.0
2016-11-07 23:00:00,4.55,64.4,4.15,27488.0
2016-11-08 00:00:00,6.02,55.1,6.06,25670.0
2016-11-08 01:00:00,-2.05,84.7,14.78,24491.0
2016-11-08 02:00:00,5.34,76.6,9.37,23898.0
2016-11-08 03:00:00,2.49,59.3,7.13,23745.0
2016-11-08 04:00:00,3.75,57.5,2.3,23968.0
2016-11-08 05:00:00,3.47,76.1,2.16,24884.0
2016-11-08 06:00:00,1.45,67.3,3.98,27119.0
2016-11-08 07:00:00,5.06,73.8,6.19,30098.0
2016-11-08 08:00:00,7.38,80.1,3.4,30956.0
2016-11-08 09:00:00,8.92,66.8,2.35,30356.0
2016-11-08 10:00:00,9.68,59.2,7.03,29572.0
2016-11-08 11:00:00,6.62,81.5,7.12,29029.0
2016-11-08 12:00:00,12.0,54.7,7.34,28644.0
2016-11-08 13:00:00,11.97,71.6,2.5,28348.0
2016-11-08 14:00:00,12.03,71.6,5.55,28427.0
2016-11-08 15:00:00,6.91,66.2,5.32,28483.0
2016-11-08 16:00:00,8.4,70.9,3.19,28617.0
2016-11-08 17:00:00,9.68,64.8,4.05,29514.0
2016-11-08 18:00:00,10.83,46.6,9.14,31570.0
2016-11-08 19:00:00,4.25,68.9,11.44,31528.0
2016-11-08 20:00:00,4.06,69.3,1.07,30938.0
2016-11-08 21:00:00,6.13,80.9,9.94,29981.0
2016-11-08 22:00:00,2.16,77.9,23.23,28373.0
2016-11-08 23:00:00,2.92,73.8,9.06,26325.0
2016-11-09 00:00:00,2.62,57.0,1.84,24595.0
2016-11-09 01:00:00,-2.78,63.5,2.12,23345.0
2016-11-09 02:00:00,2.43,70.9,6.19,22530.0
2016-11-09 03:00:00,1.27,54.4,2.56,22048.0
2016-11-09 04:00:00,-2.02,71.8,8.49,21895.0
2016-11-09 05:00:00,0.75,56.0,3.39,22457.0
2016-11-09 06:00:00,4.79,76.7,11.65,24389.0
2016-11-09 07:00:00,2.8,65.9,4.85,27436.0
2016-11-09 08:00:00,4.65,73.3,1.64,28943.0
